date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations,share_doses_used,total_boosters
2021-12-05,Delaware,1460015.0,1882015.0,715537.0,602487.0,10360.0,0.7759999999999999,147981.0
2021-12-05,Alaska,971777.0,1289555.0,463778.0,400021.0,3285.0,0.754,112072.0
2021-12-05,Illinois,18244439.0,21800095.0,8838501.0,7878109.0,67365.0,0.8370000000000001,2120194.0
2021-12-05,Montana,1347355.0,1665325.0,644521.0,558390.0,4164.0,0.809,175012.0
2021-12-05,Washington,11555301.0,14232785.0,5585994.0,4987301.0,42104.0,0.812,1286706.0
2021-12-05,New Jersey,13800980.0,17275555.0,7108300.0,6081373.0,52781.0,0.799,1400812.0
2021-12-05,Minnesota,8477006.0,10042420.0,3925153.0,3570353.0,47691.0,0.8440000000000001,1254013.0
2021-12-05,Oklahoma,4977919.0,6052050.0,2514111.0,2057871.0,16512.0,0.823,456818.0
2021-12-05,Northern Mariana Islands,84610.0,103050.0,40746.0,36783.0,516.0,0.821,8138.0
2021-12-05,Vermont,1148504.0,1323590.0,538571.0,460535.0,4709.0,0.868,175813.0
2021-12-05,Arizona,9784696.0,11884300.0,4729036.0,4016917.0,32624.0,0.823,878064.0
2021-12-05,Kentucky,5531666.0,7122045.0,2716161.0,2353818.0,19181.0,0.777,640231.0
2021-12-05,Wisconsin,8389937.0,9388095.0,3863288.0,3498341.0,32137.0,0.894,1135314.0
2021-12-05,South Carolina,6312727.0,8433135.0,3131863.0,2668438.0,19980.0,0.7490000000000001,618815.0
2021-12-05,South Dakota,1174889.0,1523675.0,600494.0,488329.0,5012.0,0.7709999999999999,127574.0
2021-12-05,Mississippi,3217870.0,4479865.0,1610009.0,1402325.0,5479.0,0.718,260875.0
2021-12-05,Connecticut,6140550.0,6925945.0,3029228.0,2595392.0,26356.0,0.887,696519.0
2021-12-05,Marshall Islands,45554.0,67080.0,24864.0,22026.0,14.0,0.679,639.0
2021-12-05,Bureau of Prisons,263364.0,291260.0,132058.0,126404.0,841.0,0.904,17279.0
2021-12-05,Missouri,7582491.0,9399435.0,3708091.0,3161508.0,32650.0,0.807,788611.0
2021-12-05,Idaho,1919828.0,2783520.0,912954.0,812748.0,6119.0,0.69,242989.0
2021-12-05,Guam,279125.0,267150.0,136957.0,124151.0,794.0,1.045,25119.0
2021-12-05,Utah,4146771.0,5065540.0,2086017.0,1790924.0,19100.0,0.8190000000000001,364041.0
2021-12-05,Colorado,8786033.0,10299095.0,4150790.0,3677177.0,30376.0,0.853,1105449.0
2021-12-05,Michigan,13035927.0,16761140.0,6166981.0,5507797.0,61322.0,0.778,1720733.0
2021-12-05,California,60900969.0,71498885.0,31467380.0,25250483.0,220000.0,0.852,5828430.0
2021-12-05,Arkansas,3590467.0,4853660.0,1841081.0,1502315.0,11187.0,0.74,349229.0
2021-12-05,New Mexico,3196747.0,3657235.0,1625938.0,1344630.0,11698.0,0.8740000000000001,398190.0
2021-12-05,Virginia,13378547.0,15834735.0,6509980.0,5611245.0,48794.0,0.845,1456351.0
2021-12-05,Virgin Islands,122046.0,127400.0,60879.0,52419.0,404.0,0.958,7776.0
2021-12-05,Oregon,6328863.0,8077405.0,3035806.0,2724119.0,21382.0,0.784,752971.0
2021-12-05,Iowa,4276328.0,5371735.0,1988159.0,1803805.0,20733.0,0.7959999999999999,594889.0
2021-12-05,Maine,2280951.0,2700850.0,1111775.0,979923.0,10243.0,0.845,301640.0
2021-12-05,Louisiana,5306686.0,6704260.0,2602583.0,2285404.0,14902.0,0.792,502804.0
2021-12-05,United States,470297846.0,580417105.0,235698738.0,198962520.0,1717209.0,0.81,46299869.0
2021-12-05,North Dakota,914552.0,1164170.0,446013.0,375065.0,3182.0,0.7859999999999999,108061.0
2021-12-05,Puerto Rico,5487766.0,6056690.0,2733025.0,2379078.0,14682.0,0.9059999999999999,458917.0
2021-12-05,Veterans Health,6636980.0,7352860.0,3252821.0,2895660.0,19462.0,0.903,705079.0
2021-12-05,District of Columbia,1183076.0,1474105.0,583912.0,460185.0,2839.0,0.8029999999999999,83270.0
2021-12-05,Indian Health Svc,1905425.0,2449865.0,993142.0,794291.0,6110.0,0.778,144771.0
2021-12-05,Hawaii,2111635.0,2846330.0,1171685.0,872567.0,4826.0,0.742,133818.0
2021-12-05,Indiana,7922343.0,10250710.0,3783544.0,3425724.0,26133.0,0.773,828521.0
2021-12-05,Florida,31545697.0,38941975.0,15541524.0,13285963.0,103804.0,0.81,3010703.0
2021-12-05,Nevada,4027559.0,4802530.0,2062782.0,1690897.0,11551.0,0.8390000000000001,346344.0
2021-12-06,Ohio,14783790.0,18498615.0,6890645.0,6274734.0,55319.0,0.799,1861455.0
2021-12-06,Minnesota,8503198.0,10039850.0,3928500.0,3576681.0,50223.0,0.847,1270559.0
2021-12-06,Bureau of Prisons,264267.0,291260.0,132339.0,126600.0,931.0,0.907,17744.0
2021-12-06,Federated States of Micronesia,80662.0,104820.0,47891.0,42610.0,180.0,0.77,1600.0
2021-12-06,Oklahoma,4989942.0,6048270.0,2517467.0,2060953.0,16803.0,0.825,462374.0
2021-12-06,United States,471700443.0,580074805.0,236018871.0,199313022.0,1780807.0,0.813,47039759.0
2021-12-06,Louisiana,5318977.0,6695020.0,2604836.0,2287801.0,15219.0,0.794,510277.0
2021-12-06,Wyoming,644324.0,820505.0,313534.0,266071.0,1915.0,0.785,75920.0
2021-12-06,Rhode Island,1792390.0,2075095.0,892690.0,780269.0,7023.0,0.8640000000000001,224236.0
2021-12-06,Puerto Rico,5515579.0,6054590.0,2739497.0,2383946.0,16890.0,0.9109999999999999,475740.0
2021-12-06,North Dakota,914573.0,1164030.0,446079.0,375084.0,2966.0,0.7859999999999999,108081.0
2021-12-06,Nevada,4043027.0,4800170.0,2066274.0,1694473.0,12415.0,0.8420000000000001,354400.0
2021-12-06,Hawaii,2113253.0,2845210.0,1172265.0,873082.0,4776.0,0.743,134547.0
2021-12-06,New Hampshire,2171257.0,2700850.0,1217829.0,886297.0,5344.0,0.804,54915.0
2021-12-06,Delaware,1460016.0,1880895.0,715772.0,602585.0,10351.0,0.7759999999999999,148064.0
2021-12-06,Massachusetts,11926838.0,13522470.0,5988722.0,4976114.0,48536.0,0.882,1300272.0
2021-12-06,California,61099523.0,71475695.0,31512403.0,25304407.0,225295.0,0.855,5930042.0
2021-12-06,Florida,31661954.0,38919675.0,15562658.0,13307158.0,109077.0,0.8140000000000001,3081860.0
2021-12-06,Illinois,18323339.0,21789595.0,8855599.0,7899483.0,72625.0,0.841,2160961.0
2021-12-06,Wisconsin,8417573.0,9379555.0,3867149.0,3506762.0,33052.0,0.897,1151035.0
2021-12-06,American Samoa,71187.0,75120.0,37880.0,31594.0,499.0,0.948,2294.0
2021-12-06,Utah,4146853.0,5062460.0,2086182.0,1790999.0,18688.0,0.8190000000000001,364114.0
2021-12-06,Oregon,6354973.0,8072925.0,3040123.0,2731359.0,23087.0,0.787,767244.0
2021-12-06,West Virginia,,,,,25190.0,,
2021-12-06,Maryland,9685901.0,12344110.0,4695746.0,4138164.0,36115.0,0.785,1121415.0
2021-12-06,New Mexico,3206399.0,3654855.0,1628368.0,1347715.0,12236.0,0.877,402701.0
2021-12-06,Guam,279125.0,267150.0,136958.0,124151.0,749.0,1.045,25120.0
2021-12-06,Mississippi,3217894.0,4474265.0,1610117.0,1402384.0,5467.0,0.7190000000000001,260919.0
2021-12-06,Pennsylvania,,,,,42279.0,,
2021-12-06,Vermont,1154298.0,1321910.0,539539.0,461654.0,5039.0,0.873,179297.0
2021-12-06,Nebraska,2644666.0,3195650.0,1248616.0,1120159.0,12393.0,0.828,327561.0
2021-12-06,Missouri,7619689.0,9396215.0,3715668.0,3170120.0,37084.0,0.8109999999999999,809431.0
2021-12-06,Veterans Health,6646643.0,7352860.0,3254318.0,2895820.0,19318.0,0.904,713090.0
2021-12-06,Indiana,7952476.0,10246880.0,3788601.0,3431437.0,29613.0,0.7759999999999999,847790.0
2021-12-06,New York State,30686689.0,36218565.0,15443052.0,13452409.0,118938.0,0.847,2420079.0
2021-12-06,Marshall Islands,46377.0,67080.0,25359.0,22253.0,118.0,0.691,816.0
2021-12-06,Texas,38018591.0,49437205.0,18755269.0,16036993.0,121414.0,0.769,3248389.0
2021-12-06,Kentucky,5548984.0,7118965.0,2719483.0,2358286.0,19849.0,0.779,649671.0
2021-12-06,Alabama,5348564.0,7866010.0,2801384.0,2281756.0,17078.0,0.68,477755.0
2021-12-06,Northern Mariana Islands,85048.0,103050.0,40847.0,36984.0,485.0,0.825,8275.0
2021-12-06,Dept of Defense,6660079.0,5864070.0,3676342.0,2802960.0,11822.0,1.136,889.0
2021-12-06,District of Columbia,1188539.0,1473965.0,585865.0,461191.0,3308.0,0.8059999999999999,85249.0
2021-12-06,Georgia,12392835.0,17556895.0,6306488.0,5241795.0,14659.0,0.706,977691.0
2021-12-06,Arizona,9819974.0,11875480.0,4737311.0,4025959.0,34161.0,0.8270000000000001,895047.0
2021-12-06,Idaho,1924767.0,2782680.0,913679.0,813338.0,6241.0,0.6920000000000001,246541.0
2021-12-06,Montana,1347419.0,1665325.0,644589.0,558421.0,3878.0,0.809,175063.0
2021-12-06,Maine,2282249.0,2700850.0,1112661.0,980062.0,10054.0,0.845,302124.0
2021-12-06,Michigan,13075257.0,16759460.0,6173400.0,5517866.0,65069.0,0.78,1744934.0
2021-12-06,Republic of Palau,34912.0,34190.0,18537.0,15873.0,151.0,1.021,3130.0
2021-12-06,Iowa,4276349.0,5371035.0,1988320.0,1803872.0,20715.0,0.7959999999999999,595010.0
2021-12-06,New Jersey,13829601.0,17272705.0,7115856.0,6088724.0,52213.0,0.8009999999999999,1416678.0
2021-12-06,Virginia,13441242.0,15822135.0,6521484.0,5628475.0,52255.0,0.85,1489209.0
2021-12-06,Connecticut,6142778.0,6921565.0,3031723.0,2595835.0,24602.0,0.887,696871.0
2021-12-06,Indian Health Svc,1906893.0,2449865.0,993760.0,794621.0,5923.0,0.778,145298.0
2021-12-06,Arkansas,3598840.0,4842600.0,1843433.0,1504114.0,11054.0,0.743,353455.0
2021-12-06,Alaska,979003.0,1289415.0,465240.0,402294.0,4218.0,0.759,115532.0
2021-12-06,Colorado,8830527.0,10297835.0,4157201.0,3689397.0,33689.0,0.858,1131147.0
2021-12-06,Virgin Islands,122098.0,127400.0,60896.0,52423.0,389.0,0.958,7813.0
2021-12-06,South Carolina,6335828.0,8424735.0,3137313.0,2672872.0,21349.0,0.752,631231.0
2021-12-06,Tennessee,8301992.0,10344940.0,3906843.0,3403034.0,22862.0,0.8029999999999999,872744.0
2021-12-06,South Dakota,1175872.0,1523115.0,600873.0,488426.0,4986.0,0.772,128158.0
2021-12-06,Washington,11555341.0,14221055.0,5586636.0,4987542.0,40946.0,0.813,1286944.0
2021-12-06,Kansas,3780592.0,4845935.0,1949640.0,1610283.0,16619.0,0.78,400734.0
2021-12-06,North Carolina,13826565.0,17893360.0,7497015.0,5741447.0,50537.0,0.773,845518.0
2021-12-07,Puerto Rico,5521430.0,6081440.0,2741681.0,2385377.0,16938.0,0.9079999999999999,478174.0
2021-12-07,Wisconsin,8430572.0,9458955.0,3869007.0,3509884.0,33680.0,0.8909999999999999,1159456.0
2021-12-07,Kentucky,5558008.0,7145935.0,2721399.0,2361175.0,20164.0,0.778,654163.0
2021-12-07,Maine,2305652.0,2713490.0,1115715.0,985201.0,10063.0,0.85,316805.0
2021-12-07,Maryland,9717236.0,12366150.0,4701933.0,4144638.0,37048.0,0.7859999999999999,1140132.0
2021-12-07,Georgia,12504049.0,17610935.0,6326495.0,5266415.0,27647.0,0.71,1038700.0
2021-12-07,West Virginia,,,,,30204.0,,
2021-12-07,Marshall Islands,46599.0,67080.0,25460.0,22345.0,149.0,0.695,847.0
2021-12-07,Montana,1357530.0,1668645.0,646686.0,560890.0,4778.0,0.8140000000000001,180514.0
2021-12-07,Veterans Health,6646823.0,7394160.0,3254348.0,2895832.0,19341.0,0.899,713235.0
2021-12-07,Wyoming,650183.0,824405.0,314830.0,267460.0,2482.0,0.789,79034.0
2021-12-07,Colorado,8866050.0,10314095.0,4163252.0,3700789.0,36036.0,0.86,1149164.0
2021-12-07,South Carolina,6346665.0,8467965.0,3140298.0,2675321.0,21721.0,0.7490000000000001,637365.0
2021-12-07,Delaware,1460017.0,1885035.0,715982.0,602666.0,1885.0,0.775,148139.0
2021-12-07,Tennessee,8376573.0,10376700.0,3919014.0,3417065.0,28667.0,0.807,918121.0
2021-12-07,Iowa,4322252.0,5381675.0,1994438.0,1813404.0,17386.0,0.8029999999999999,624459.0
2021-12-07,Louisiana,5325498.0,6721780.0,2606384.0,2288925.0,15516.0,0.792,514522.0
2021-12-07,Bureau of Prisons,264346.0,291560.0,132343.0,126614.0,931.0,0.907,17804.0
2021-12-07,Kansas,3787074.0,4853495.0,1951372.0,1611788.0,12644.0,0.78,403930.0
2021-12-07,Oklahoma,4998345.0,6083560.0,2520319.0,2062867.0,17149.0,0.8220000000000001,465895.0
2021-12-07,Florida,31736555.0,39008865.0,15576135.0,13321578.0,112559.0,0.8140000000000001,3127858.0
2021-12-07,Virginia,13480440.0,15841765.0,6529116.0,5638663.0,54223.0,0.851,1510331.0
2021-12-07,Pennsylvania,,,,,42279.0,,
2021-12-07,Republic of Palau,34934.0,34190.0,18559.0,15873.0,154.0,1.022,3131.0
2021-12-07,New Jersey,13878111.0,17334295.0,7128940.0,6097687.0,54173.0,0.8009999999999999,1444651.0
2021-12-07,United States,473243228.0,582057445.0,236363835.0,199687439.0,1781389.0,0.813,47866620.0
2021-12-07,Guam,281045.0,270490.0,137609.0,124418.0,916.0,1.0390000000000001,26136.0
2021-12-07,Mississippi,3275658.0,4483215.0,1622109.0,1411175.0,13719.0,0.731,296667.0
2021-12-07,Arkansas,3598844.0,4856200.0,1843602.0,1504165.0,10680.0,0.741,353531.0
2021-12-07,Federated States of Micronesia,81070.0,106790.0,47930.0,42664.0,146.0,0.759,1922.0
2021-12-07,Connecticut,6155509.0,6935615.0,3034983.0,2598963.0,22603.0,0.888,703653.0
2021-12-07,Vermont,1158512.0,1322810.0,540100.0,462912.0,5458.0,0.8759999999999999,181630.0
2021-12-07,Washington,11700091.0,14265985.0,5606186.0,5030544.0,46145.0,0.82,1367519.0
